engine_id,sensor,cycles_survived,slope_per_cycle,start_mean,end_mean,trend_r2,spearman_cycle
98,sensor_15,156,0.0006337532202746807,8.406345,8.51092,0.64077335147757,0.7940291383518406
99,sensor_15,185,0.0005361100792236444,8.404255000000001,8.528,0.5752776412640197,0.7326153849467779
100,sensor_15,200,0.000448980499512516,8.418769999999999,8.52332,0.5468321566473628,0.7216557863259633
2,sensor_16,287,3.641057877442508e-20,0.030000000000000006,0.03,,
3,sensor_16,179,8.830590870731047e-20,0.030000000000000006,0.03,,
4,sensor_16,189,-6.52209864081912e-20,0.030000000000000006,0.03,,
6,sensor_16,188,1.525803312079053e-19,0.030000000000000006,0.03,,
7,sensor_16,259,4.7323821014468807e-20,0.030000000000000006,0.03,,
8,sensor_16,150,3.3403181716023265e-20,0.030000000000000006,0.03,,
9,sensor_16,201,-7.42122070603157e-21,0.030000000000000006,0.03,,
10,sensor_16,222,2.2124798141624303e-20,0.030000000000000006,0.03,,
12,sensor_16,170,-1.123884016270413e-20,0.030000000000000006,0.03,,
14,sensor_16,180,-8.647573483447459e-20,0.030000000000000006,0.03,,
15,sensor_16,207,1.9422631965349075e-20,0.030000000000000006,0.03,,
16,sensor_16,209,3.845418342331614e-22,0.030000000000000006,0.03,,
17,sensor_16,276,1.1149296803030527e-20,0.030000000000000006,0.03,,
18,sensor_16,195,-6.639428288104645e-20,0.030000000000000006,0.03,,
20,sensor_16,234,1.9898236203137442e-20,0.030000000000000006,0.03,,
21,sensor_16,195,-6.639428288104645e-20,0.030000000000000006,0.03,,
22,sensor_16,202,-6.6678938709307204e-21,0.030000000000000006,0.03,,
24,sensor_16,147,-1.092123289391137e-19,0.030000000000000006,0.03,,
25,sensor_16,230,7.56867957570149e-20,0.030000000000000006,0.03,,
26,sensor_16,199,6.679237445059634e-20,0.030000000000000006,0.03,,
27,sensor_16,156,-4.926676015949325e-20,0.030000000000000006,0.03,,
28,sensor_16,165,3.475336103063973e-20,0.030000000000000006,0.03,,
29,sensor_16,163,8.064975760205987e-20,0.030000000000000006,0.03,,
30,sensor_16,194,-1.6233405306006288e-19,0.030000000000000006,0.03,,
33,sensor_16,200,1.7179784800280587e-19,0.030000000000000006,0.03,,
35,sensor_16,181,1.3151622368203425e-19,0.030000000000000006,0.03,,
36,sensor_16,158,-1.257844081415118e-19,0.030000000000000006,0.03,,
37,sensor_16,170,-1.123884016270413e-20,0.030000000000000006,0.03,,
38,sensor_16,194,-1.6233405306006288e-19,0.030000000000000006,0.03,,
39,sensor_16,128,1.7650049952125085e-19,0.030000000000000006,0.03,,
41,sensor_16,216,2.0858431480894278e-20,0.030000000000000006,0.03,,
42,sensor_16,196,-8.97126314425686e-21,0.030000000000000006,0.03,,
43,sensor_16,207,1.9422631965349075e-20,0.030000000000000006,0.03,,
44,sensor_16,192,1.0179084681190894e-19,0.030000000000000006,0.03,,
47,sensor_16,214,3.521258720625913e-21,0.030000000000000006,0.03,,
48,sensor_16,231,-3.7078457088259796e-20,0.030000000000000006,0.03,,
49,sensor_16,215,-1.2968502103451173e-20,0.030000000000000006,0.03,,
50,sensor_16,198,5.171410439578561e-20,0.030000000000000006,0.03,,
51,sensor_16,213,-5.099413823323864e-20,0.030000000000000006,0.03,,
52,sensor_16,213,-5.099413823323864e-20,0.030000000000000006,0.03,,
53,sensor_16,195,-6.639428288104645e-20,0.030000000000000006,0.03,,
55,sensor_16,193,3.972317935109972e-20,0.030000000000000006,0.03,,
56,sensor_16,275,-2.014240839536367e-20,0.030000000000000006,0.03,,
57,sensor_16,137,-1.3670773046571696e-19,0.030000000000000006,0.03,,
58,sensor_16,147,-1.092123289391137e-19,0.030000000000000006,0.03,,
59,sensor_16,231,-3.7078457088259796e-20,0.030000000000000006,0.03,,
60,sensor_16,172,-9.991351629457757e-20,0.030000000000000006,0.03,,
61,sensor_16,185,-5.700628871105818e-20,0.030000000000000006,0.03,,
62,sensor_16,180,-8.647573483447459e-20,0.030000000000000006,0.03,,
63,sensor_16,174,1.809307544828632e-20,0.030000000000000006,0.03,,
64,sensor_16,283,-1.0332004738411882e-19,0.030000000000000006,0.03,,
65,sensor_16,153,5.37013083241189e-20,0.030000000000000006,0.03,,
66,sensor_16,202,-6.6678938709307204e-21,0.030000000000000006,0.03,,
67,sensor_16,313,-4.202739525545143e-21,0.030000000000000006,0.03,,
68,sensor_16,199,6.679237445059634e-20,0.030000000000000006,0.03,,
69,sensor_16,362,-1.092926735842235e-20,0.030000000000000006,0.03,,
70,sensor_16,137,-1.3670773046571696e-19,0.030000000000000006,0.03,,
72,sensor_16,213,-5.099413823323864e-20,0.030000000000000006,0.03,,
73,sensor_16,213,-5.099413823323864e-20,0.030000000000000006,0.03,,
75,sensor_16,229,-2.4461797486296637e-20,0.030000000000000006,0.03,,
76,sensor_16,210,-2.773864514083212e-20,0.030000000000000006,0.03,,
79,sensor_16,199,6.679237445059634e-20,0.030000000000000006,0.03,,
80,sensor_16,185,-5.700628871105818e-20,0.030000000000000006,0.03,,
82,sensor_16,214,3.521258720625913e-21,0.030000000000000006,0.03,,
83,sensor_16,293,8.241403497726007e-21,0.030000000000000006,0.03,,
85,sensor_16,188,1.525803312079053e-19,0.030000000000000006,0.03,,
86,sensor_16,278,-3.200361686159187e-20,0.030000000000000006,0.03,,
87,sensor_16,178,4.3726772033566966e-20,0.030000000000000006,0.03,,
88,sensor_16,213,-5.099413823323864e-20,0.030000000000000006,0.03,,
89,sensor_16,217,-4.947416468810749e-20,0.030000000000000006,0.03,,
90,sensor_16,154,-1.1484601376779333e-19,0.030000000000000006,0.03,,
92,sensor_16,341,-3.603435670743277e-20,0.030000000000000006,0.03,,
93,sensor_16,155,7.203226354498514e-20,0.030000000000000006,0.03,,
94,sensor_16,258,2.6905394969821372e-20,0.030000000000000006,0.03,,
95,sensor_16,283,-1.0332004738411882e-19,0.030000000000000006,0.03,,
96,sensor_16,336,-3.1718646853606657e-20,0.030000000000000006,0.03,,
97,sensor_16,202,-6.6678938709307204e-21,0.030000000000000006,0.03,,
98,sensor_16,156,-4.926676015949325e-20,0.030000000000000006,0.03,,
99,sensor_16,185,-5.700628871105818e-20,0.030000000000000006,0.03,,
100,sensor_16,200,1.7179784800280587e-19,0.030000000000000006,0.03,,
2,sensor_17,287,0.014437797974383403,391.3,396.4,0.5291275476643991,0.7172458879505207
3,sensor_17,179,0.02122905027933083,391.4,397.2,0.4904317297173546,0.6914918217601925
4,sensor_17,189,0.019859933521746673,392.5,396.8,0.45941504763133467,0.6724862178543698
6,sensor_17,188,0.013061962373601873,393.3,396.2,0.29075979992813616,0.5135948649601011
7,sensor_17,259,0.01663547012384272,391.65,395.6,0.584073350394436,0.759474113213912
8,sensor_17,150,0.01608960398239817,392.95,395.4,0.3233307290103443,0.565663193072015
9,sensor_17,201,0.02107728683315989,391.4,397.0,0.5544353748405862,0.7356250093749007
10,sensor_17,222,0.01901483489455135,391.55,396.0,0.5428925015627437,0.7304613617914284
12,sensor_17,170,0.017852846526342975,392.9,395.8,0.40038079189902354,0.6124761210361543
14,sensor_17,180,0.01528956655040733,393.35,396.6,0.36452775210797106,0.5813259183894913
15,sensor_17,207,0.01900212141875355,391.3,396.2,0.5858570980568161,0.7596004210807437
16,sensor_17,209,0.01325385141174715,393.1,396.6,0.43984982694470887,0.6619443997609131
17,sensor_17,276,0.013902769652258222,391.65,396.8,0.4777528217729222,0.6577848807618168
18,sensor_17,195,0.019155513117221384,391.8,396.8,0.46777522255760684,0.6528621495650238
20,sensor_17,234,0.013359744690216098,392.5,396.6,0.4682360666890161,0.6936085753773252
21,sensor_17,195,0.015850717765297846,392.3,397.6,0.3937280689553274,0.6173571670960475
22,sensor_17,202,0.012937313141652208,393.35,396.6,0.34838746466179926,0.5725882847815189
24,sensor_17,147,0.021787093215664324,391.9,396.4,0.4248317804417723,0.6479122540651829
25,sensor_17,230,0.013915114693546992,392.55,397.0,0.40845164588008154,0.6113086682210566
26,sensor_17,199,0.014272879549262821,393.25,396.8,0.34917056165770666,0.5728468794158673
27,sensor_17,156,0.019408575808819974,392.9,396.6,0.39071690316776764,0.6005201516657016
28,sensor_17,165,0.026102636710925418,391.4,396.0,0.607294251398371,0.7805277743322232
29,sensor_17,163,0.019360899130463655,392.85,396.2,0.43531864808105425,0.6423601937672118
30,sensor_17,194,0.018340571879377238,391.85,395.4,0.5061252507493519,0.7004738642538005
33,sensor_17,200,0.018721968049201662,391.25,396.0,0.5024921147952376,0.7070645253857716
35,sensor_17,181,0.018618582154493794,392.45,396.4,0.4619552254918936,0.6547014406072099
36,sensor_17,158,0.018548464385516775,392.95,396.4,0.3941224422376074,0.6208684490870813
37,sensor_17,170,0.01906436819511486,392.2,395.8,0.48068480046531215,0.6882764247593496
38,sensor_17,194,0.01666659818467805,392.55,396.6,0.4991016081621774,0.6946813285009942
39,sensor_17,128,0.017273049807727193,392.8,395.8,0.27174370732163644,0.487665223146312
41,sensor_17,216,0.018785648793150523,391.6,397.4,0.5023722171484244,0.6986533698444505
42,sensor_17,196,0.017419056650382524,391.85,395.0,0.4908613585213196,0.7134891584392441
43,sensor_17,207,0.018360825188601437,391.45,396.4,0.5209281014537466,0.7145548104462098
44,sensor_17,192,0.02080338008301019,391.8,396.0,0.49922009264106115,0.6869142227152498
47,sensor_17,214,0.019537087773325523,391.1,396.0,0.5500543124335304,0.7330812560755415
48,sensor_17,231,0.01626005179228461,391.75,396.6,0.4668952542573046,0.6543485630567952
49,sensor_17,215,0.015319133521697937,392.65,396.2,0.4929928870080673,0.6999785527948967
50,sensor_17,198,0.01785423038898528,392.55,395.8,0.4939424160248954,0.6997099537880243
51,sensor_17,213,0.017495734413534345,391.45,396.8,0.44659124796657035,0.6501446035059545
52,sensor_17,213,0.01612975330381026,392.85,397.2,0.47490097571794077,0.688148514757642
53,sensor_17,195,0.018106782760684524,392.3,396.8,0.47447443640911646,0.6806552203472148
55,sensor_17,193,0.01607653170236553,392.6,396.6,0.3983733779571238,0.6108895348850982
56,sensor_17,275,0.009847378898472248,393.5,397.2,0.350285185827767,0.575648642868726
57,sensor_17,137,0.021249089924766068,392.55,395.2,0.40072419822718996,0.6235533403359301
58,sensor_17,147,0.025901215725090278,391.85,396.0,0.5435404582236596,0.7325139677780156
59,sensor_17,231,0.01963920637084002,390.95,395.8,0.591881976933949,0.764223064753703
60,sensor_17,172,0.01698846524834584,392.85,395.2,0.42366085823385624,0.6412355171027965
61,sensor_17,185,0.02301277434517252,390.95,395.8,0.5785051325969275,0.7503962100198632
62,sensor_17,180,0.013062131547269155,393.05,395.2,0.33955123285041056,0.5888404903674906
63,sensor_17,174,0.018786411913778937,392.45,397.2,0.43421957018250334,0.64390360301588
64,sensor_17,283,0.011035387575433897,393.05,396.2,0.43200065739815363,0.6423105808493168
65,sensor_17,153,0.0228612976291015,391.85,395.6,0.4264562195717082,0.6328424741644252
66,sensor_17,202,0.012656320407425673,393.5,395.8,0.3632849719980473,0.6036067745438595
67,sensor_17,313,0.010861210989412898,392.35,395.8,0.45848816057037955,0.6702776645471693
68,sensor_17,199,0.01552763819095655,393.05,396.4,0.4061554822243414,0.6292967861432629
69,sensor_17,362,0.00964425535660932,391.8,396.4,0.47879386480525765,0.680345806926129
70,sensor_17,137,0.021244422872289684,392.6,396.6,0.37770931603687763,0.5924332077268509
72,sensor_17,213,0.014973636564580646,392.55,395.4,0.4408253022144798,0.6556021329649082
73,sensor_17,213,0.011768548160767198,392.7,395.8,0.3601031239332362,0.595152295773464
75,sensor_17,229,0.01273570293685626,393.05,396.4,0.3748838779855467,0.5828667774078305
76,sensor_17,210,0.01325588853650735,393.1,396.0,0.3721592438967387,0.5928286379510309
79,sensor_17,199,0.020843611999392386,391.4,396.4,0.5654771209163449,0.742662362482417
80,sensor_17,185,0.014138963648079548,393.2,396.8,0.3224253755901386,0.5377143038192167
82,sensor_17,214,0.02059074726559782,391.2,397.0,0.559756733002309,0.745629626275116
83,sensor_17,293,0.013161924735296468,391.05,395.6,0.4962936471031676,0.6853163261373718
85,sensor_17,188,0.016319100173917637,392.5,396.2,0.4056060918278165,0.59771678628673
86,sensor_17,278,0.01261904183419349,392.3,396.4,0.5153607429545026,0.7121576802872748
87,sensor_17,178,0.016961919464130597,392.85,396.2,0.38202132505006614,0.6172735028517258
88,sensor_17,213,0.018482966215561322,392.55,396.6,0.48805930309400114,0.6865950153345285
89,sensor_17,217,0.01783071914767511,391.4,396.2,0.5192055229766446,0.7071744240296818
90,sensor_17,154,0.023900703976603474,391.55,395.6,0.5315994160864381,0.7279846424892603
92,sensor_17,341,0.010909756710215752,391.9,396.0,0.5183253503524179,0.7203398004942697
93,sensor_17,155,0.025503528729336464,391.8,396.2,0.5171319357711852,0.7125807101438479
94,sensor_17,258,0.009832964678680146,393.1,396.0,0.32496473175123364,0.5619814129325141
95,sensor_17,283,0.014329643752296197,391.7,395.4,0.5283252546794166,0.7107639203018852
96,sensor_17,336,0.01097748856396244,391.95,395.8,0.4966900886852378,0.6986910846371928
97,sensor_17,202,0.017530743589763337,392.2,397.4,0.43072156531571093,0.6421052830823942
98,sensor_17,156,0.023459404782601223,391.55,395.8,0.5668416930956159,0.7452719620640526
99,sensor_17,185,0.01966187786664683,391.95,395.2,0.508597452393581,0.7115225134260154
100,sensor_17,200,0.0165521638040964,392.5,396.2,0.46456194502495995,0.6796860097357283
2,sensor_18,287,1.314754403570388e-16,2388.0,2388.0,,
3,sensor_18,179,6.063388985695794e-15,2388.0,2388.0,,
4,sensor_18,189,-8.244344593126758e-15,2388.0,2388.0,,
6,sensor_18,188,1.4198328221578238e-14,2388.0,2388.0,,
7,sensor_18,259,3.756427013609342e-15,2388.0,2388.0,,
8,sensor_18,150,-8.354351781684596e-15,2388.0,2388.0,,
9,sensor_18,201,1.5899913870875084e-15,2388.0,2388.0,,
10,sensor_18,222,-1.7294948309105572e-15,2388.0,2388.0,,
12,sensor_18,170,1.4913349873131394e-14,2388.0,2388.0,,
14,sensor_18,180,-9.273152580036297e-15,2388.0,2388.0,,
15,sensor_18,207,7.258266417329914e-16,2388.0,2388.0,,
16,sensor_18,209,1.5552865107231694e-15,2388.0,2388.0,,
17,sensor_18,276,-4.488469423108677e-16,2388.0,2388.0,,
18,sensor_18,195,5.479092293155255e-15,2388.0,2388.0,,
20,sensor_18,234,-9.26449804324674e-15,2388.0,2388.0,,
21,sensor_18,195,5.479092293155255e-15,2388.0,2388.0,,
22,sensor_18,202,6.507938105954519e-15,2388.0,2388.0,,
24,sensor_18,147,-3.972562948401247e-15,2388.0,2388.0,,
25,sensor_18,230,-6.311304566814766e-16,2388.0,2388.0,,
26,sensor_18,199,5.528532242934942e-15,2388.0,2388.0,,
27,sensor_18,156,-7.367454918650275e-15,2388.0,2388.0,,
28,sensor_18,165,4.563069763343925e-15,2388.0,2388.0,,
29,sensor_18,163,-1.056470559902521e-15,2388.0,2388.0,,
30,sensor_18,194,-3.8339067754071775e-15,2388.0,2388.0,,
33,sensor_18,200,7.30287432572423e-15,2388.0,2388.0,,
35,sensor_18,181,-1.3273719339210895e-15,2388.0,2388.0,,
36,sensor_18,158,-6.490260519798242e-15,2388.0,2388.0,,
37,sensor_18,170,1.4913349873131394e-14,2388.0,2388.0,,
38,sensor_18,194,-3.8339067754071775e-15,2388.0,2388.0,,
39,sensor_18,128,6.92386171171448e-15,2388.0,2388.0,,
41,sensor_18,216,-2.123964792988439e-15,2388.0,2388.0,,
42,sensor_18,196,7.364881243455139e-17,2388.0,2388.0,,
43,sensor_18,207,7.258266417329914e-16,2388.0,2388.0,,
44,sensor_18,192,4.536762055360763e-15,2388.0,2388.0,,
47,sensor_18,214,-7.077505483161632e-16,2388.0,2388.0,,
48,sensor_18,231,-2.5204839747472852e-15,2388.0,2388.0,,
49,sensor_18,215,1.927006747651648e-15,2388.0,2388.0,,
50,sensor_18,198,5.222490953427393e-16,2388.0,2388.0,,
51,sensor_18,213,-1.4068626542965483e-14,2388.0,2388.0,,
52,sensor_18,213,-1.4068626542965483e-14,2388.0,2388.0,,
53,sensor_18,195,5.479092293155255e-15,2388.0,2388.0,,
55,sensor_18,193,1.6338857981769487e-15,2388.0,2388.0,,
56,sensor_18,275,-2.3699248850223654e-15,2388.0,2388.0,,
57,sensor_18,137,-2.1315325352194687e-15,2388.0,2388.0,,
58,sensor_18,147,-3.972562948401247e-15,2388.0,2388.0,,
59,sensor_18,231,-2.5204839747472852e-15,2388.0,2388.0,,
60,sensor_18,172,-4.279543940421318e-15,2388.0,2388.0,,
61,sensor_18,185,3.0875606640985554e-16,2388.0,2388.0,,
62,sensor_18,180,-9.273152580036297e-15,2388.0,2388.0,,
63,sensor_18,174,5.67518596884634e-15,2388.0,2388.0,,
64,sensor_18,283,1.811628542488776e-15,2388.0,2388.0,,
65,sensor_18,153,4.4932509387144226e-15,2388.0,2388.0,,
66,sensor_18,202,6.507938105954519e-15,2388.0,2388.0,,
67,sensor_18,313,3.315347210720135e-16,2388.0,2388.0,,
68,sensor_18,199,5.528532242934942e-15,2388.0,2388.0,,
69,sensor_18,362,4.718224092790987e-15,2388.0,2388.0,,
70,sensor_18,137,-2.1315325352194687e-15,2388.0,2388.0,,
72,sensor_18,213,-1.4068626542965483e-14,2388.0,2388.0,,
73,sensor_18,213,-1.4068626542965483e-14,2388.0,2388.0,,
75,sensor_18,229,1.0542032829616994e-15,2388.0,2388.0,,
76,sensor_18,210,3.87127212301421e-15,2388.0,2388.0,,
79,sensor_18,199,5.528532242934942e-15,2388.0,2388.0,,
80,sensor_18,185,3.0875606640985554e-16,2388.0,2388.0,,
82,sensor_18,214,-7.077505483161632e-16,2388.0,2388.0,,
83,sensor_18,293,-2.3443346262480848e-15,2388.0,2388.0,,
85,sensor_18,188,1.4198328221578238e-14,2388.0,2388.0,,
86,sensor_18,278,-1.8977131550927725e-15,2388.0,2388.0,,
87,sensor_18,178,5.290087051474999e-15,2388.0,2388.0,,
88,sensor_18,213,-1.4068626542965483e-14,2388.0,2388.0,,
89,sensor_18,217,-1.0652102787016404e-14,2388.0,2388.0,,
90,sensor_18,154,-2.1333724898708317e-15,2388.0,2388.0,,
92,sensor_18,341,-9.11117830897558e-16,2388.0,2388.0,,
93,sensor_18,155,3.049100041609712e-16,2388.0,2388.0,,
94,sensor_18,258,5.942167911748682e-15,2388.0,2388.0,,
95,sensor_18,283,1.811628542488776e-15,2388.0,2388.0,,
96,sensor_18,336,8.006385322544315e-16,2388.0,2388.0,,
97,sensor_18,202,6.507938105954519e-15,2388.0,2388.0,,
98,sensor_18,156,-7.367454918650275e-15,2388.0,2388.0,,
99,sensor_18,185,3.0875606640985554e-16,2388.0,2388.0,,
100,sensor_18,200,7.30287432572423e-15,2388.0,2388.0,,
2,sensor_19,287,-5.649900122300299e-17,100.0,100.0,,
3,sensor_19,179,3.146178211860269e-16,100.0,100.0,,
4,sensor_19,189,-3.532327034761025e-16,100.0,100.0,,
6,sensor_19,188,2.246684337869422e-16,100.0,100.0,,
7,sensor_19,259,1.9653741282299854e-16,100.0,100.0,,
8,sensor_19,150,-5.744522166712012e-16,100.0,100.0,,
9,sensor_19,201,-1.112473782262685e-16,100.0,100.0,,
10,sensor_19,222,5.080588297073266e-17,100.0,100.0,,
12,sensor_19,170,3.095205832045093e-16,100.0,100.0,,
14,sensor_19,180,-2.820662618724259e-16,100.0,100.0,,
15,sensor_19,207,1.5483482669470713e-16,100.0,100.0,,
16,sensor_19,209,8.451001560836279e-17,100.0,100.0,,
17,sensor_19,276,-1.0313338518027978e-16,100.0,100.0,,
18,sensor_19,195,1.7605645725047806e-16,100.0,100.0,,
20,sensor_19,234,7.305772967917076e-17,100.0,100.0,,
21,sensor_19,195,1.7605645725047806e-16,100.0,100.0,,
22,sensor_19,202,2.0580176988417704e-16,100.0,100.0,,
24,sensor_19,147,8.960668241208041e-17,100.0,100.0,,
25,sensor_19,230,4.578740954843802e-17,100.0,100.0,,
26,sensor_19,199,3.5766481041205597e-16,100.0,100.0,,
27,sensor_19,156,-4.2625987949016553e-16,100.0,100.0,,
28,sensor_19,165,3.508035865880962e-17,100.0,100.0,,
29,sensor_19,163,-1.4942995460965028e-16,100.0,100.0,,
30,sensor_19,194,-3.4675860910504533e-16,100.0,100.0,,
33,sensor_19,200,6.665037047431332e-16,100.0,100.0,,
35,sensor_19,181,-1.236347591994246e-17,100.0,100.0,,
36,sensor_19,158,2.108290261382834e-17,100.0,100.0,,
37,sensor_19,170,3.095205832045093e-16,100.0,100.0,,
38,sensor_19,194,-3.4675860910504533e-16,100.0,100.0,,
39,sensor_19,128,2.427012502926261e-17,100.0,100.0,,
41,sensor_19,216,-4.257009952145633e-16,100.0,100.0,,
42,sensor_19,196,-2.644498332288646e-16,100.0,100.0,,
43,sensor_19,207,1.5483482669470713e-16,100.0,100.0,,
44,sensor_19,192,1.487720623658364e-16,100.0,100.0,,
47,sensor_19,214,2.669736466553811e-17,100.0,100.0,,
48,sensor_19,231,-2.670996896611471e-16,100.0,100.0,,
49,sensor_19,215,1.195476375776556e-16,100.0,100.0,,
50,sensor_19,198,3.1533577499757557e-16,100.0,100.0,,
51,sensor_19,213,-8.536434827519941e-17,100.0,100.0,,
52,sensor_19,213,-8.536434827519941e-17,100.0,100.0,,
53,sensor_19,195,1.7605645725047806e-16,100.0,100.0,,
55,sensor_19,193,3.112679447495722e-16,100.0,100.0,,
56,sensor_19,275,-9.434756871205546e-17,100.0,100.0,,
57,sensor_19,137,-2.828228956983983e-16,100.0,100.0,,
58,sensor_19,147,8.960668241208041e-17,100.0,100.0,,
59,sensor_19,231,-2.670996896611471e-16,100.0,100.0,,
60,sensor_19,172,-2.1172019531288039e-16,100.0,100.0,,
61,sensor_19,185,-3.9071672643554015e-16,100.0,100.0,,
62,sensor_19,180,-2.820662618724259e-16,100.0,100.0,,
63,sensor_19,174,4.3496744469703755e-17,100.0,100.0,,
64,sensor_19,283,-1.1846783830553689e-17,100.0,100.0,,
65,sensor_19,153,-2.0307417880997337e-16,100.0,100.0,,
66,sensor_19,202,2.0580176988417704e-16,100.0,100.0,,
67,sensor_19,313,1.8328021109905645e-16,100.0,100.0,,
68,sensor_19,199,3.5766481041205597e-16,100.0,100.0,,
69,sensor_19,362,-1.3234893936039988e-16,100.0,100.0,,
70,sensor_19,137,-2.828228956983983e-16,100.0,100.0,,
72,sensor_19,213,-8.536434827519941e-17,100.0,100.0,,
73,sensor_19,213,-8.536434827519941e-17,100.0,100.0,,
75,sensor_19,229,-2.1747919197618197e-16,100.0,100.0,,
76,sensor_19,210,-8.113000568092614e-17,100.0,100.0,,
79,sensor_19,199,3.5766481041205597e-16,100.0,100.0,,
80,sensor_19,185,-3.9071672643554015e-16,100.0,100.0,,
82,sensor_19,214,2.669736466553811e-17,100.0,100.0,,
83,sensor_19,293,4.3335760030933114e-17,100.0,100.0,,
85,sensor_19,188,2.246684337869422e-16,100.0,100.0,,
86,sensor_19,278,1.114888289360406e-16,100.0,100.0,,
87,sensor_19,178,-1.6222015378283478e-16,100.0,100.0,,
88,sensor_19,213,-8.536434827519941e-17,100.0,100.0,,
89,sensor_19,217,-2.702200025496622e-16,100.0,100.0,,
90,sensor_19,154,-2.475771918249278e-16,100.0,100.0,,
92,sensor_19,341,-5.89704917993336e-17,100.0,100.0,,
93,sensor_19,155,-3.932613546359922e-17,100.0,100.0,,
94,sensor_19,258,3.161563188209052e-17,100.0,100.0,,
95,sensor_19,283,-1.1846783830553689e-17,100.0,100.0,,
96,sensor_19,336,8.628018088311151e-20,100.0,100.0,,
97,sensor_19,202,2.0580176988417704e-16,100.0,100.0,,
98,sensor_19,156,-4.2625987949016553e-16,100.0,100.0,,
99,sensor_19,185,-3.9071672643554015e-16,100.0,100.0,,
100,sensor_19,200,6.665037047431332e-16,100.0,100.0,,
2,sensor_20,287,-0.0018442126978713033,39.0655,38.36,0.5896042995757411,-0.7554946788971119
3,sensor_20,179,-0.0022925533027847804,38.985,38.464,0.5114225687209437,-0.7081494661244297
4,sensor_20,189,-0.001984286958531255,38.959500000000006,38.48,0.4643033903175118,-0.6552190563825866
6,sensor_20,188,-0.00193096709992816,38.84949999999999,38.44199999999999,0.5070942822273404,-0.7139914676943111
7,sensor_20,259,-0.0018883624232460903,38.985,38.488,0.5985721672198916,-0.7625496155224715
8,sensor_20,150,-0.002432677007867084,38.834500000000006,38.412,0.5084642087815648,-0.6969563379997185
9,sensor_20,201,-0.001979030589626189,39.018,38.456,0.4886325413256055,-0.6682340926456691
10,sensor_20,222,-0.0022268629443516464,39.019999999999996,38.44199999999999,0.5620789255925989,-0.7355200448410387
12,sensor_20,170,-0.002222702597077161,38.856,38.50600000000001,0.4728618693021933,-0.6542881336315693
14,sensor_20,180,-0.001969484654876256,38.878,38.412,0.477877176999958,-0.6838252652904646
15,sensor_20,207,-0.0024130867725210784,39.0395,38.47,0.570880956259887,-0.7446547437444552
16,sensor_20,209,-0.0017963220989536204,38.832499999999996,38.428,0.5129940802522865,-0.6974092275698449
17,sensor_20,276,-0.001634876785434022,39.059000000000005,38.46,0.523781108394912,-0.699973526892379
18,sensor_20,195,-0.0020839793490751296,38.997,38.467999999999996,0.4603367638571576,-0.6717980054211813
20,sensor_20,234,-0.001442533055171198,38.839,38.54,0.49537419972236696,-0.7069091397222769
21,sensor_20,195,-0.001662140510446837,38.8965,38.47,0.3817485643189905,-0.6118970015144244
22,sensor_20,202,-0.0015332812598956537,38.8135,38.448,0.4046248365458629,-0.6201983266064555
24,sensor_20,147,-0.0028903882915625708,38.934999999999995,38.474000000000004,0.5379873346248178,-0.7049767953270141
25,sensor_20,230,-0.0015177421780800983,38.834,38.434,0.43083989488685437,-0.6234649152739719
26,sensor_20,199,-0.0014337901629356614,38.8465,38.464000000000006,0.36405632921602493,-0.5831831999715567
27,sensor_20,156,-0.002304325836481271,38.858999999999995,38.518,0.4298679521207369,-0.6385881774897147
28,sensor_20,165,-0.00322592365025503,39.0435,38.448,0.6385308473517286,-0.8009602752617843
29,sensor_20,163,-0.0022266558043905265,38.888999999999996,38.51199999999999,0.4812647865930002,-0.69673985606858
30,sensor_20,194,-0.0027273444465904526,39.092,38.442,0.6375599615244909,-0.7904166329103096
33,sensor_20,200,-0.002278886972174104,38.99050000000001,38.44,0.516283440224723,-0.6990714551670321
35,sensor_20,181,-0.0024655050290409443,38.938,38.492,0.5792888596253853,-0.760735430686316
36,sensor_20,158,-0.002234410725342044,38.8335,38.455999999999996,0.4441365864290968,-0.6735866439660776
37,sensor_20,170,-0.0025693296938830434,38.90650000000001,38.418,0.5443501150766477,-0.7276692849804823
38,sensor_20,194,-0.0017237327065862606,38.84,38.452,0.43091734518114,-0.6397051792071414
39,sensor_20,128,-0.0027036600439478337,38.862,38.46,0.4542526720680268,-0.679787741703786
41,sensor_20,216,-0.001949814834661222,38.974000000000004,38.456,0.5469608059317745,-0.7348156190171293
42,sensor_20,196,-0.002312234538485481,38.983999999999995,38.414,0.5493699781398249,-0.7384606214847184
43,sensor_20,207,-0.002538464244352662,39.0405,38.414,0.6726224657136326,-0.8285298889288034
44,sensor_20,192,-0.0026136725849767303,39.0165,38.45799999999999,0.605508058569173,-0.7827862466234418
47,sensor_20,214,-0.0023402934450869528,39.044500000000006,38.474000000000004,0.6176734082642497,-0.789770331928962
48,sensor_20,231,-0.0017396366751689706,38.9925,38.536,0.4633990508756961,-0.6545469550335945
49,sensor_20,215,-0.0015707817141201335,38.840500000000006,38.462,0.44034712076359994,-0.654214663744634
50,sensor_20,198,-0.002206085032144249,38.9075,38.454,0.5730005719836126,-0.7576383824022105
51,sensor_20,213,-0.001740880834291615,39.0225,38.553999999999995,0.44711698676577527,-0.6424739553113656
